"Date","CLI","CM_1M","CM_3M","CM_6M","CM_1Y","CM_2Y","CM_3Y","CM_5Y","CM_7Y","CM_10Y","CM_20Y","CM_30Y","DJ_ret","Volume_DJ_chg","RF_rate","AA","AAA","BBB","A","GDP_chg","High_Qua_2Y","High_Qua_5Y","High_Qua_10Y","High_Qua_30Y","Ind_Prod_chg","Perso_Cons_Exp_chg","CPI_chg","SaleTrade_chg","Cons_Sentiment","Unempl_Rate","SP500_ret","Volume_SP500_chg","PPIACO_chg","Rend_1M","Rend_3M","Rend_6M","Rend_1Y","Rend_2Y","Rend_3Y","Rend_5Y","Rend_7Y","Rend_10Y","Rend_20Y","Rend_30Y","StressIndicator_SL","Spread_10Y2Y","VIX","beta_0_realized","beta_1_realized","beta_2_realized","lambda_realized"
2003-03-01,97.77344,1.21,1.2,1.21,1.26,1.52,1.89,2.66,3.21,3.68,4.69,4.92,-0.042980792586897,-0.187016703627055,1.25,3.51142857142857,4.06333333333333,5.72047619047619,4.22142857142857,0.0101881917107847,2.23,3.82,5,6.13,-0.00267725440601785,0.00833267095885315,0.00163398692810457,0.0175995866072922,77.6,5.9,-0.00188472245096449,0.341690322845519,0.0261627906976745,1.16,1.127,1.12,2.254,1.501,5.688,2.706,2.698,3.802,1.178,4.835,0.579325,2.23333333333333,30.6342857142857,5.10182698182596,-3.80959439555,-5.18847480575766,0.652082396417305
2003-04-01,97.90826,1.16,1.12,1.1,1.16,1.5,1.92,2.78,3.35,3.84,4.85,5.06,0.000209360527616997,0.271237034910436,1.26,3.52666666666667,4.09142857142857,5.53238095238095,4.23714285714286,0.0124069625471479,2.25,3.86,5.01,6.11,-0.00634903890846639,0.00302174341457007,-0.00380641653072333,-0.00232618923157346,86,6,0.0889851726404509,-0.13895768081847,-0.0311614730878186,1.129,1.127,1.14,2.254,1.486,5.807,2.75,2.698,3.84,1.178,4.785,0.31235,2.33619047619048,23.9919047619048,5.27308174708698,-4.06592736262647,-5.37771993343654,0.652082396417305
2003-05-01,98.13507,1.13,1.1,1.13,1.21,1.5,1.93,2.82,3.37,3.88,4.8,5.01,0.035919109249456,-0.0854210293083855,1.26,3.11608695652174,3.73086956521739,4.93869565217391,3.73913043478261,0.0124069625471479,1.94,3.38,4.57,5.68,-0.000230016996929039,0.00206955268845377,-0.0016375545851528,0.000617521903314877,92.1,6.1,0.0548364377410704,-0.115051366600336,-0.000730994152046915,1.165,1.111,1.099,2.254,1.349,5.675,2.29,2.698,3.373,1.178,4.378,0.31494,2.15380952380952,20.2395238095238,5.25832843524299,-4.04783757900668,-5.33923084285313,0.652082396417305
2003-06-01,98.42633,1.16,1.14,1.12,1.15,1.33,1.61,2.37,2.94,3.43,4.43,4.64,-0.00248382746639619,-0.0518460134571758,1.22,2.90047619047619,3.52619047619048,4.64809523809524,3.49714285714286,0.0124069625471479,1.72,3.11,4.32,5.53,0.00126649064843209,0.00644419173104316,0.00109349371241119,0.0113479103238305,89.7,6.3,0.00701359949530533,-0.0153596686775724,0.00950987564008776,0.783,0.917,0.96,2.254,1.344,5.33,2.413,2.698,3.516,1.178,4.559,0.278975,2.10714285714286,20.362380952381,4.90624633677181,-3.73396507846313,-4.93935795715971,0.551787926790903
2003-07-01,98.76741,0.81,0.89,0.96,1.07,1.3,1.66,2.48,3.06,3.56,4.54,4.86,0.00246099460061378,0.0289497210165897,1.01,3.29826086956522,3.94913043478261,5.01347826086957,3.95695652173913,0.0224439363458946,1.95,3.63,4.88,6.04,0.00516781592942239,0.00745493272377784,0.00327689787001639,0.0109321143803902,90.9,6.2,0.021705007542749,0.0314415172318128,-0.00217391304347836,0.89,0.938,1.032,2.254,1.756,5.548,3.213,2.698,4.41,1.178,5.338,0.116925,2.50136363636364,19.1613636363636,5.09587563649692,-4.18156281187773,-4.69783448508786,0.551787926790903
2003-08-01,99.14732,0.91,0.95,1.05,1.31,1.85,2.38,3.37,4.01,4.44,5.42,5.47,0.0706136288601076,-0.0159203807189356,1.03,3.82,4.36909090909091,5.48227272727273,4.42863636363636,0.0224439363458946,2.34,4.2,5.38,6.46,-0.00223981641857973,0.0122598942890293,0.00435492651061509,0.0168756767830489,89.3,6.1,0.0206260750403344,-0.13689702606113,0.00217864923747291,0.977,0.973,1.053,2.254,1.978,5.587,3.464,2.698,4.47,1.178,5.22,0.17034,2.58095238095238,19.2742857142857,5.88511637001653,-4.96807406409108,-4.88587475810513,0.652082396417305
2003-09-01,99.55428,0.98,0.97,1.04,1.36,2.02,2.62,3.61,4.15,4.6,5.49,5.41,0.00235678569984099,-0.227142266017435,1.01,3.61272727272727,4.11363636363636,5.20727272727273,4.22545454545455,0.0224439363458946,2.14,3.96,5.19,6.24,0.00657701975419078,0.000203767145094957,0.00325203252032513,-0.00552227798463834,87.7,6.1,-0.0146892740837513,0.0592872802192825,0.00362318840579712,0.875,0.948,1.022,2.254,1.464,5.752,2.82,2.698,3.94,1.178,4.873,0.01825,2.56809523809524,19.532380952381,5.61068253887264,-4.69641308033192,-4.46434473976924,0.797010619527928
2003-10-01,99.96671,0.87,0.95,1,1.13,1.47,1.93,2.84,3.4,3.96,4.92,5.05,-0.0410306596950528,0.156316549207984,1.01,3.57086956521739,4.06,5.12347826086957,4.17304347826087,0.0177721866165619,2.15,3.91,5.15,6.21,0.00128689284319061,0.00174440072831916,-0.00108049702863311,-0.00602684223854144,89.6,6,0.0575717373119866,0.0161115260910818,0.00577617328519864,0.961,0.953,1.037,2.254,1.83,5.543,3.225,2.698,4.297,1.178,5.131,-0.2106,2.54272727272727,18.0234782608696,5.38548169939856,-4.38514885386574,-5.15706841724268,0.652082396417305
2003-11-01,100.351,0.96,0.96,1.05,1.33,1.9,2.44,3.34,3.88,4.4,5.25,5.3,0.0324415342454996,0.0898829468781188,1,3.67952380952381,4.1,5.12428571428571,4.22095238095238,0.0177721866165619,2.33,3.97,5.13,6.15,0.0068414926694389,0.00701629509113566,0.000540832882639286,0.0128619469799538,93.7,5.8,0.0109206904765817,-0.241729568887084,-0.00287150035893757,0.956,0.937,1.047,2.254,2.07,5.491,3.254,2.698,4.334,1.178,5.062,-0.289575,2.37333333333333,17.4010526315789,5.61088117401734,-4.73902331582603,-4.05368669996763,0.652082396417305
2003-12-01,100.673,0.96,0.95,1.06,1.41,2.12,2.64,3.46,3.98,4.4,5.23,5.28,-0.0174234115266731,-0.260871844527375,0.98,3.63136363636364,4.06545454545455,4.98318181818182,4.15318181818182,0.0177721866165619,2.29,3.93,5.08,6.11,0.000496057051988519,0.00350894908237187,0.00270270270270268,-0.00246498357875369,92.6,5.7,0.0453736235205464,0.0756297191075554,0.00431965442764581,0.895,0.927,1.022,2.254,1.837,5.462,3.213,2.698,4.253,1.178,5.072,-0.2981,2.36045454545455,16.8263636363636,5.51406680002124,-4.76274602621022,-2.91758865196686,0.652082396417305
2004-01-01,100.9156,0.89,0.93,1.02,1.31,1.94,2.47,3.36,3.9,4.38,5.21,5.3,0.0674864727341729,0.177173709000116,1,3.47818181818182,3.91636363636364,4.74772727272727,3.98909090909091,0.0128448856860983,2.13,3.76,4.94,6,0.00167946517496587,0.0071317166431879,0.00431266846361189,0.00468639684163508,103.8,5.7,0.0245884475217319,0.0874527382898278,0.0136200716845878,0.844,0.917,1.001,2.254,1.609,4.726,3.139,2.698,4.134,1.178,4.954,-0.41554,2.3895,16.101,5.43362879252854,-4.49839364619486,-4.76288819681882,0.797010619527928
2004-02-01,101.0607,0.85,0.94,1.03,1.29,1.83,2.36,3.18,3.7,4.18,5.02,5.13,0.0266362929197468,0.0469790802651362,1.01,3.40095238095238,3.88571428571429,4.7147619047619,3.94428571428571,0.0128448856860983,2.11,3.73,4.9,5.98,0.0060686473079381,0.00415880905696175,0.00214707461084251,0.00723881640511559,94.4,5.6,0.0135706711350385,-0.0822817396302431,0.00495049504950495,0.946,0.948,1.006,2.254,1.647,4.554,2.94,2.698,3.972,1.178,4.841,-0.49055,2.34421052631579,15.9984210526316,5.38784050189717,-4.57533888787331,-3.65062753048818,0.652082396417305
2004-03-01,101.1279,0.95,0.97,1.02,1.23,1.67,2.15,2.98,3.49,4,4.86,4.99,0.017049594084992,-0.12849868674787,1,3.19130434782609,3.67347826086957,4.52913043478261,3.74086956521739,0.0128448856860983,1.91,3.45,4.65,5.8,-0.00381968256155574,0.00726332023282428,0.00214247455811467,0.0187839050019221,95.8,5.8,-0.0166928053851749,0.661805447128255,0.00703729767769179,0.956,0.943,0.996,2.254,1.572,1.573,2.778,2.698,3.837,1.178,4.77,-0.44245,2.24869565217391,17.6873913043478,5.27422456553384,-4.37033658016981,-4.14934220328299,0.652082396417305
2004-04-01,101.1298,0.96,0.93,1.02,1.23,1.65,2.06,2.87,3.38,3.91,4.77,5.01,-0.0412816655688445,0.301351292730612,1,3.67095238095238,4.10904761904762,5.00142857142857,4.24285714285714,0.01588198446305,2.42,4.03,5.16,6.17,0.00407532488585094,0.00103719069491781,0.00160342063067875,-0.0113797958834279,94.2,5.6,-0.0154816075797894,-0.139006629221463,0.0118798043326347,0.829,0.968,1.145,2.254,2.294,1.599,3.599,2.698,4.51,1.178,5.27,-0.59168,2.27666666666667,15.6985714285714,5.2913890124844,-4.41300119007142,-3.8443165642366,0.551787926790903
2004-05-01,101.0868,0.83,1,1.21,1.6,2.34,2.86,3.63,4.11,4.53,5.3,5.41,0.033820630725564,-0.0801797988949392,1,4.11333333333333,4.55285714285714,5.44333333333333,4.68619047619048,0.01588198446305,2.94,4.55,5.59,6.46,0.00725651601126254,0.00854795737122549,0.00426894343649931,0.0187310921993837,90.2,5.6,0.0171228692833481,0.0128667469388695,0.0138121546961325,0.931,1.06,1.387,2.254,2.455,2.169,3.714,2.698,4.665,1.178,5.318,-0.497225,2.182,17.705,5.66556564713441,-4.95545282411953,-1.42502128866008,0.551787926790903
2004-06-01,101.0088,0.96,1.17,1.44,1.89,2.6,3.14,3.86,4.31,4.71,5.45,5.48,-0.00871474681807793,-0.11758156895455,1.03,4.26545454545455,4.65772727272727,5.51363636363636,4.80454545454545,0.01588198446305,3.2,4.64,5.63,6.44,-0.00771180482091982,-0.00231150247660972,0.00371944739638685,-0.0142895799508763,95.6,5.6,0.0147975333133867,-0.264201155477121,0.0027247956403269,1.15,1.28,1.65,2.254,2.679,2.499,3.768,2.698,4.583,1.178,5.29,-0.6378,1.97047619047619,15.3427272727273,5.68527843165733,-4.86610728403476,-0.12051736269966,0.47818961220653
2004-07-01,100.9017,1.17,1.22,1.64,2.07,2.64,3.08,3.74,4.18,4.57,5.31,5.35,0.00345644603857953,0.0306041775801675,1.26,4.09695652173913,4.47130434782609,5.30652173913044,4.61521739130435,0.0158915991039243,3.06,4.4,5.39,6.26,0.00741960390729912,0.00972099637148172,0.00105876124933824,0.0113503183368353,96.7,5.5,-0.0286859320635279,0.322406315506004,0.00135869565217406,1.252,1.439,1.754,2.254,2.628,1.868,3.689,2.698,4.491,1.178,5.199,-0.5526,1.85952380952381,15.502380952381,5.61069061943898,-4.50676526434522,0.183454796993452,0.421945088329069
2004-08-01,100.782,1.27,1.5,1.78,2.12,2.66,3.06,3.68,4.1,4.48,5.22,5.26,-0.0345200578433991,0.076554022813494,1.43,3.94045454545455,4.26727272727273,5.13954545454545,4.43681818181818,0.0158915991039243,2.93,4.21,5.18,6.12,0.000873319501320635,0.00421274994233278,0.000528820729772672,0.00202882815164362,95.9,5.4,0.00243570845308461,-0.0332354513716044,0.00407055630936215,1.457,1.583,1.78,2.254,2.515,2.248,3.325,2.698,4.24,1.178,4.916,-0.5138,1.77318181818182,16.6840909090909,5.54108919027335,-4.2425282533006,0.203201450484943,0.377545764892034
2004-09-01,100.6772,1.45,1.58,1.79,1.99,2.41,2.74,3.32,3.76,4.13,4.93,5.01,-0.00697331128134648,-0.163577551027399,1.61,3.84090909090909,4.14409090909091,4.96909090909091,4.32181818181818,0.0158915991039243,2.93,4.05,4.99,5.95,0.00116412197435078,0.00845060206006099,0.00317124735729402,0.018052309327258,94.2,5.4,0.00585011157454174,-0.14302876176194,-0.00202702702702706,1.461,1.695,1.976,2.254,2.593,2.558,3.321,2.698,4.123,1.178,4.842,-0.645475,1.60047619047619,14.0928571428571,5.29540687997549,-3.80924115670752,1.69165961163909,0.19388672067282
2004-10-01,100.606,1.47,1.71,2,2.21,2.63,2.92,3.44,3.85,4.21,4.95,5.06,-0.050274525647602,0.243280448572655,1.76,3.83136363636364,4.12181818181818,4.93590909090909,4.30318181818182,0.0180334387431373,2.99,4.02,4.96,5.91,0.00880397005391398,0.00666546784151545,0.00526870389884082,0.00674082943586485,91.7,5.5,0.0171009035987304,0.320118843042899,0.0155721056194991,1.746,1.894,2.126,2.254,2.552,2.304,3.28,2.698,4.029,1.178,4.789,-0.6086,1.5125,14.9738095238095,5.29611761091339,-3.63947599704224,0.0956759575436785,0.286927551021278
2004-11-01,100.5774,1.73,1.99,2.2,2.34,2.61,2.89,3.36,3.76,4.11,4.84,4.92,-0.0378362826082724,0.137759232179191,1.93,4.00136363636364,4.29,5.02590909090909,4.43545454545455,0.0180334387431373,3.28,4.14,5.01,5.88,0.00246280154514622,0.00564480594490946,0.0047169811320753,0.00359859715704047,92.8,5.4,0.0414313627500016,-0.078988475212373,0.00933333333333342,2.067,2.212,2.427,2.254,3.001,2.211,3.686,2.698,4.355,1.178,4.959,-0.855475,1.342,13.577619047619,4.62096835828293,-2.7541390769831,3.78658843084775,0.113858069991419
2004-12-01,100.5641,2.07,2.22,2.4,2.6,3.01,3.28,3.72,4.08,4.38,5.04,5.08,0.0135840652127293,0.0630313850658026,2.16,4.08181818181818,4.31909090909091,5.04318181818182,4.46909090909091,0.0180334387431373,3.42,4.17,5.01,5.82,0.00783333333333336,0.00709337438569468,0,0.0121076248324481,97.1,5.4,0.0283162358453726,-0.0545251739883572,-0.0079260237780715,1.873,2.207,2.566,2.254,3.065,2.162,3.606,2.698,4.222,1.178,4.823,-0.83884,1.21909090909091,12.4595454545455,5.34290271845657,-3.18651871372167,-0.0550364437433346,0.311863771714541
2005-01-01,100.5298,1.89,2.32,2.63,2.79,3.1,3.28,3.64,3.94,4.23,4.84,4.85,0.0458784582068943,0.0249922778663703,2.28,4.31714285714286,4.33619047619048,5.12714285714286,4.59380952380952,0.0191640375904811,3.63,4.26,5,5.71,0.00356385528549574,-0.000787827477540914,-0.000521648408972286,-0.0102314161520934,95.5,5.3,-0.0178030056846874,0.302519044288957,0.00466045272969384,2.01,2.447,2.701,2.254,3.28,1.938,3.7,2.698,4.132,1.178,4.588,-0.76605,0.999,13.438,5.12188543171815,-2.87611464575471,-0.0378744054817815,0.311863771714541
2005-02-01,100.4673,2.06,2.51,2.77,2.95,3.29,3.43,3.71,3.93,4.15,4.65,4.63,0.00309783193430158,-0.0793025278997226,2.5,4.348,4.3805,5.1095,4.5925,0.0191640375904811,3.78,4.3,4.91,5.53,0.00707632523353952,0.0072254845428763,0.00417536534446761,0.0130133200312779,94.1,5.4,0.020903753377064,-0.133931396545296,0.00463883366467854,2.503,2.724,2.936,2.254,3.604,2.739,4.015,2.698,4.381,1.178,4.721,-0.946675,0.780526315789474,11.7089473684211,4.72929186702568,-2.28778186324829,-0.0837041702088243,0.421945088329069
2005-03-01,100.3883,2.51,2.75,3,3.2,3.59,3.76,4.02,4.19,4.38,4.8,4.69,0.0217829539985339,-0.0515799163756743,2.63,4.695,4.70181818181818,5.50227272727273,4.93090909090909,0.0191640375904811,4.13,4.69,5.23,5.77,-0.00128933240542817,0.00459160425745697,0.00363825363825354,0.00249869409130388,92.6,5.2,-0.022133774631906,0.297326347951128,0.0138522427440633,2.62,2.766,3.114,2.254,3.783,2.983,4.172,2.698,4.488,1.178,4.76,-0.90065,0.770909090909091,13.1263636363636,4.79817968667035,-2.13626743235755,0.028607704904751,0.551787926790903
2005-04-01,100.3296,2.63,2.8,3.13,3.34,3.75,3.9,4.13,4.29,4.46,4.85,4.72,-0.0431226990176212,0.162157492783128,2.79,4.62136363636364,4.68954545454545,5.64681818181818,4.88090909090909,0.0121693835322558,4.1,4.64,5.14,5.73,0.00197952862539408,0.00930405656866395,0.00310719834282747,0.00813785229731701,87.7,5.2,-0.0148808386173314,0.227552495631878,0.00845803513337673,2.661,2.869,3.134,2.254,3.658,3.078,3.902,2.698,4.2,1.178,4.515,-0.71642,0.687142857142857,14.4590476190476,4.78558405050253,-2.11830435851016,-0.0906533534455948,0.797010619527928
2005-05-01,100.3169,2.7,2.93,3.19,3.34,3.64,3.71,3.88,4.02,4.21,4.61,4.53,0.00718061499003664,0.00365802322829012,3,4.53181818181818,4.58818181818182,5.64545454545455,4.8,0.0121693835322558,4.11,4.52,4.98,5.63,0.00106180403195766,-0.000783554572271306,-0.000516262261228695,-0.00653147221490646,86.9,5.1,0.0322248924940334,-0.182861579049034,-0.00451612903225795,2.793,2.93,3.103,2.254,3.582,3.006,3.737,2.698,3.987,1.178,4.323,-0.698925,0.500476190476191,13.967619047619,4.55488032609999,-1.6707047330102,-0.0346114800938085,0.551787926790903
2005-06-01,100.3479,2.8,2.97,3.12,3.25,3.5,3.55,3.63,3.74,3.91,4.31,4.27,0.0244425118274498,-0.172858419900847,3.04,4.44863636363636,4.48590909090909,5.25909090909091,4.70227272727273,0.0121693835322558,4.1,4.43,4.83,5.44,0.00432334752394792,0.0094330919322847,0.000516528925619708,0.0305292667408938,96,5,-0.0025113335088599,-0.183812157713877,0,2.992,3.101,3.313,2.254,3.645,2.708,3.703,2.698,3.921,1.178,4.194,-0.743075,0.357727272727273,11.8686363636364,4.343016457195,-1.42002980716113,0.0672046415677845,0.47818961220653
2005-07-01,100.3969,2.99,3.17,3.38,3.51,3.76,3.77,3.84,3.92,4.06,4.37,4.28,-0.0382945451555411,0.042906154820713,3.26,4.62136363636364,4.66909090909091,5.39863636363636,4.86409090909091,0.0170232806630464,4.3,4.62,4.97,5.54,-0.00319612800158098,0.0114698288664976,0.00619514713474456,0.00813855152433041,96.5,5,0.0424521142316066,0.0798509789888746,0.0129617627997407,3.236,3.389,3.637,2.254,4.023,2.815,4.132,2.698,4.282,1.178,4.473,-0.88,0.3065,11.049,4.21776430270426,-1.05250573460677,0.0139172996953249,0.421945088329069
2005-08-01,100.4674,3.25,3.48,3.73,3.83,4.04,4.09,4.16,4.22,4.32,4.59,4.46,0.0323238220319941,-0.0464448440068412,3.5,4.74478260869565,4.77782608695652,5.45782608695652,4.94782608695652,0.0170232806630464,4.47,4.72,5.04,5.57,0.00332513065594919,-0.000417899658903376,0.00615700359158544,-0.0110806328144935,89.1,4.9,-0.00937437774617333,0.110735094189745,0.00831733845169524,3.4,3.503,3.707,2.254,3.82,2.758,3.862,2.698,4.014,1.178,4.258,-0.884975,0.218260869565217,12.9513043478261,4.4212343085317,-1.07307099675068,0.0174024638867259,0.999950705261653
2005-09-01,100.5737,3.41,3.48,3.62,3.66,3.72,3.8,3.85,3.91,4.02,4.31,4.28,-0.0460505068482289,0.0520138349421881,3.62,4.68954545454545,4.69409090909091,5.38954545454545,4.88818181818182,0.0170232806630464,4.36,4.64,5,5.62,-0.0194256296038609,0.00568355159828693,0.0137684854665987,0.00202228056481935,76.9,5,0.00375256699792836,-0.0149704017741791,0.0291878172588833,3.124,3.518,3.869,2.254,4.173,3.251,4.196,2.698,4.332,1.178,4.571,-0.82458,0.252857142857143,12.6280952380952,4.3466020649538,-0.755959737290469,-0.0120623526714083,0.231400254486915
2005-10-01,100.7276,3.15,3.61,4.02,4.09,4.21,4.23,4.25,4.31,4.39,4.67,4.58,-0.0117746963238934,0.0358132611732718,3.78,4.99142857142857,4.98571428571429,5.70809523809524,5.20190476190476,0.0138147261410606,4.71,4.97,5.28,5.85,0.0122322297316444,0.00428070648510182,0.00150905432595572,-0.000624450789093345,74.2,5,-0.0194946067667733,0.386604092447193,0.0246609124537609,3.74,3.867,4.206,2.254,4.386,3.224,4.445,2.698,4.557,1.178,4.752,-0.790775,0.1925,14.937619047619,4.47148862555934,-0.921556838178537,0.0889639213249261,0.999950705261653
2005-11-01,100.9141,3.77,3.96,4.25,4.31,4.42,4.44,4.47,4.51,4.58,4.85,4.74,0.00594899873345134,0.108241748697989,4,5.13227272727273,5.11090909090909,5.88181818181818,5.33863636363636,0.0138147261410606,4.88,5.12,5.39,5.93,0.0109583018365109,0.000861442076411034,-0.00502260170768454,0.00909562321445256,81.6,5,0.0439520467556374,-0.336683241374487,-0.0150421179302046,3.996,3.937,4.33,2.254,4.415,3.402,4.43,2.698,4.49,1.178,4.705,-0.834225,0.1185,12.147619047619,4.70172672424296,-0.77298088745108,0.0274114852049254,0.797010619527928
2005-12-01,101.0921,4,3.97,4.32,4.36,4.45,4.44,4.45,4.47,4.52,4.83,4.68,0.0218211022534207,-0.0744408665239686,4.16,5.09772727272727,5.08681818181818,5.88045454545455,5.32363636363636,0.0138147261410606,4.9,5.09,5.35,5.86,0.00496127497689636,0.00390109767275493,0,0.000542605720341038,91.5,4.9,-0.00717647962657841,-0.093421420780095,-0.00427611484422719,4.03,3.997,4.327,2.254,4.404,3.766,4.355,2.698,4.395,1.178,4.541,-0.7267,0.0628571428571429,11.26,4.60057791627511,-0.615969468428708,0.090784663134315,0.999950705261653
2006-01-01,101.2292,4.05,4.19,4.37,4.35,4.31,4.28,4.28,4.31,4.36,4.6,4.55,-0.0124259583960284,-0.0293702378835335,4.29,5.06904761904762,5.04571428571429,5.65,5.28666666666667,0.0206358293523576,4.9,5.06,5.31,5.79,0.00154829412076896,0.0100767166605427,0.00605754669358927,0.0283118482293532,91.2,4.7,0.0294425449454623,0.149806158859161,0.00797546012269956,4.359,4.454,4.565,2.254,4.528,3.931,4.461,2.698,4.519,1.178,4.684,-0.944925,0.0205,12.036,4.45362606856003,-0.321349289613173,0.160980391924694,0.999950705261653
2006-02-01,101.3152,4.37,4.47,4.6,4.6,4.59,4.54,4.51,4.52,4.57,4.77,4.69,-0.0029951825418193,0.228909136563444,4.49,5.2665,5.2445,5.7845,5.462,0.0206358293523576,5.16,5.26,5.47,5.83,0.000483030250533645,0.00268971295030651,0.000501756146512822,-0.00675357067517091,86.7,4.8,0.00572559634519831,-0.0718580305804926,-0.0152160681679854,4.476,4.602,4.719,2.254,4.691,3.713,4.604,2.698,4.557,1.178,4.514,-1.0577,-0.0994736842105263,12.4710526315789,4.91384666991711,-0.387990200940373,-0.700603688310546,0.146388942717602
2006-03-01,101.3445,4.47,4.6,4.75,4.74,4.71,4.68,4.63,4.6,4.59,4.74,4.56,0.00696374235254438,-0.105118290201895,4.59,5.38652173913044,5.35913043478261,5.92304347826087,5.59652173913044,0.0206358293523576,5.22,5.38,5.61,6.01,0.00215832687397066,0.00405672823218994,0.00150451354062175,0.00218008501706901,88.9,4.7,0.0124779629319285,0.179466234456156,0.00247218788627923,4.653,4.592,4.804,2.254,4.824,3.631,4.816,2.698,4.853,1.178,4.894,-1.06438,-0.01,11.6939130434783,4.48300061190368,0.135188316190373,0.493758691340319,0.999950705261653
2006-04-01,101.314,4.65,4.67,4.86,4.86,4.86,4.85,4.85,4.86,4.88,5.08,4.9,0.0366576624789228,0.163380976071375,4.79,5.593,5.5585,6.153,5.821,0.0113436418131709,5.36,5.57,5.87,6.32,0.0029179854009258,0.00642731224474158,0.00500751126690036,0.00527318002050681,87.4,4.7,0.0166584681639994,-0.0373482790017687,0.0129469790382246,4.581,4.758,4.905,2.254,4.871,3.653,4.912,2.698,5.057,1.178,5.165,-1.06235,0.101578947368421,11.8473684210526,4.859571316788,-0.228656649294939,0.169159313654065,0.999950705261653
2006-05-01,101.2494,4.6,4.82,4.98,4.97,4.94,4.95,4.99,5.04,5.14,5.38,5.23,-0.019488206277798,-0.162631618494616,4.94,5.6895652173913,5.65086956521739,6.23391304347826,5.91260869565217,0.0113436418131709,5.45,5.66,5.99,6.44,0.000286794579075877,0.00437355846642573,0.00298953662182377,-0.00237784481074899,79.1,4.6,-0.0301213134307724,0.347927011333065,0.00912964090079127,4.752,4.802,5.016,2.254,5.041,4.065,5.036,2.698,5.123,1.178,5.224,-0.996075,0.141818181818182,14.4545454545455,5.24542485591146,-0.426286052595052,-0.376403657603248,0.341567679470276
2006-06-01,101.191,4.75,4.83,5.06,5.05,5.04,5.02,5.03,5.05,5.11,5.34,5.2,-0.0312840121573166,0.302900047228669,4.99,5.78590909090909,5.73363636363636,6.37409090909091,6.00590909090909,0.0113436418131709,5.62,5.77,6.03,6.45,0.00341927274348253,0.00301133040143853,0.0024838549428714,0.00431953361467263,84.9,4.6,-0.00180338018716797,0.234535946457991,0.00180940892641734,4.484,4.976,5.23,2.254,5.162,3.825,5.102,2.698,5.145,1.178,5.189,-0.85854,-0.0154545454545455,16.9186363636364,5.28493801276198,-0.342163925454534,-0.00494978931382253,0.183918955329833
2006-07-01,101.1584,4.54,5.08,5.31,5.26,5.17,5.14,5.11,5.12,5.15,5.33,5.2,0.00870175307787835,-0.044347737543087,5.24,5.78047619047619,5.7247619047619,6.38238095238095,6.01714285714286,0.00848981315489139,5.61,5.75,6.01,6.42,-0.000629021624006576,0.00909326536783439,0.00545094152626358,0.003156096836477,84.7,4.7,0.00891819598096455,-0.218375774835843,0.00421432871764016,5.014,5.048,5.133,2.254,4.967,4.17,4.907,2.698,4.988,1.178,5.07,-0.881975,-0.031,15.326,5.13917319063789,-0.0824889255197454,0.123317219140747,0.999950705261653
2006-08-01,101.1732,5.02,5.12,5.18,5.11,4.97,4.91,4.9,4.92,4.99,5.17,5.07,0.0188478625099386,-0.196854637132915,5.25,5.55869565217391,5.51695652173913,6.17565217391304,5.79869565217391,0.00848981315489139,5.4,5.52,5.79,6.25,0.00434631502802585,-0.000171236541877895,0.00443568260226712,0.0034546149954966,82,4.7,0.0218221197225257,-0.160205626270989,0.00659472422062346,5.124,5.03,5.099,2.254,4.788,4.403,4.696,2.698,4.732,1.178,4.879,-0.9622,-0.0269565217391304,13.3517391304348,5.13058660350742,0.0277969564881422,-0.792968411533133,0.421945088329069
2006-09-01,101.2417,5.12,5.02,5.1,4.99,4.77,4.7,4.68,4.69,4.73,4.95,4.87,-0.00464595502026943,-0.181262165849568,5.25,5.41090909090909,5.36,6.02409090909091,5.63772727272727,0.00848981315489139,5.27,5.36,5.63,6.08,-0.00191025906694064,0.00355376677870289,-0.00490677134445539,-0.00641821691605904,85.4,4.5,0.0225046403978491,-0.039889945079556,-0.0148898153662894,4.581,4.851,4.99,2.254,4.691,4.417,4.585,2.698,4.633,1.178,4.764,-0.89726,-0.05,12.1845,4.95742530690813,0.204491353192209,-1.24992120469203,0.421945088329069
2006-10-01,101.3425,4.6,4.88,5.02,4.9,4.66,4.59,4.56,4.57,4.62,4.83,4.76,0.0352619273544075,-0.0269751087497775,5.25,5.41954545454545,5.36954545454545,6.03454545454545,5.64181818181818,0.0122112259761726,5.29,5.36,5.64,6.06,-0.000961492914280937,0.00194125050664518,-0.00443786982248529,-0.00172629286341863,93.6,4.4,0.036053193742144,0.0584123390696656,-0.0193470374848852,5.192,5.068,5.105,2.254,4.701,4.376,4.567,2.698,4.604,1.178,4.718,-0.991,-0.0666666666666667,11.3063636363636,4.85207243385857,0.156472243713472,-1.15452017872126,0.377545764892034
2006-11-01,101.4613,5.18,5.07,5.1,4.95,4.66,4.56,4.52,4.52,4.57,4.77,4.68,0.0393007900180338,0.23388403724542,5.25,5.30045454545455,5.25454545454545,5.86727272727273,5.50045454545455,0.0122112259761726,5.22,5.23,5.5,5.84,-0.000286506068581827,0.000702606029637343,0.000495294700346705,0.00206087802701149,92.1,4.5,0.0198853947127771,0.0406803893818528,0.0147965474722564,5.252,5.014,5.083,2.254,4.621,4.487,4.447,2.698,4.462,1.178,4.563,-0.9626,-0.145238095238095,10.817619047619,4.77898371843495,0.446897417486416,-1.36763433066981,0.47818961220653
